file	cell	text_lang	voice_lang	source	real_audio	duration	sim_ceiling	text	prompt
neen_001.wav	ne_text/en_voice	ne	en	ans_snr50	/workspace/proc_data_new/ans_snr50.part1of2/train/audio/automated_new_set/UC41lrNBYb9fNWnQHFyuv9wQ/WL7qvps4mvQ/chunk_101_6.66s.wav	6.66	False	यो कस्तो रोचक विषय भने! हाम्रो आहारले, हाम्रा स्वभावले, हाम्रो जीवनशैलीले।	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCaPHWiExfUWaKsUtENLCv5w/tc8wduqJTsY/chunk_069_3.32s.wav
neen_002.wav	ne_text/en_voice	ne	en	mahadhwani	/workspace/proc_data_new/mahadhwani/train/audio/yt-md/RsQQ_04UFQY_b18d4c2a_chunk026_317912-327552ms_SPEAKER_02_9639ms.wav	9.639	False	त्यहाँ चाहिँ सन्यास शब्दको अर्थ चाहिँ मन पुरै परमात्मामा भएको भन्ने हुन्छ वानप्रस्थमा मन आधा आधा छ	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCIsEhwBMPkRHsEgqYAPQHsA/GV2PQtdavJM/chunk_020_3.42s.wav
neen_003.wav	ne_text/en_voice	ne	en	ans_snr40-50	/workspace/proc_data_new/ans_snr40-50.part2of2/train/audio/automated_new_set/UCczsYSRGukY9LA7Fd_govMw/GOz4Wzvh0jk/chunk_038_6.54s.wav	6.54	False	आज नेपाली विद्यार्थीहरूको मुद्दालाई सम्बोधन गर्न सकिन्छ कि सकिँदैन? त्यसलाई उजागर गरेर एक्सनमा जान सकिन्छ कि सकिँदैन?	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UC96giptWg69kzhnuSkgo-Gg/UqsS-8iWkrk/chunk_014_4.84s.wav
neen_004.wav	ne_text/en_voice	ne	en	ans_snr40-50	/workspace/proc_data_new/ans_snr40-50.part2of2/train/audio/automated_new_set/UC3yDoaqQzOd1bNP74ZrGPTA/2fEboY1Plgk/chunk_000_7.88s.wav	7.88	False	सांसदहरूका राजनैतिक स्वार्थ र दाउपेजका कारण प्रदेश दुईको स्थायी मुकाम र नामको विषय पेचिलो बन्दै गएको छ।	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCYa1WtI-vb_bx-anHdmpNfA/wt5ASO9PyeU/chunk_074_3.24s.wav
neen_005.wav	ne_text/en_voice	ne	en	indicvoices-r	/workspace/proc_data_new/indicvoices-r/train/audio/Nepali/mdx_extra/v3/train/audios/3940649673953600_chunk_4.wav	7.81	False	डेहलिया लिली जेर् जर्मेनियम रोज पप्पी बेगोनिया फुलहरू चाहिँ अब छ फुलेको छ	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCR_Tzu1r5M9uoNB3CF4Zg3g/4rWHmtZrjho/chunk_232_4.50s.wav
neen_006.wav	ne_text/en_voice	ne	en	ans_snr40-50	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UCXwo2HGpIaJGLKWVXqjBjmQ/tkITQlWHT3A/chunk_058_5.68s.wav	5.68	False	अहिले हवाई इन्धनको मूल्य एक सय पचासी रुपियाँ प्रति लिटरबाट एक सय नब्बे रुपियाँ पुगेको छ।	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCb4_Qsn0MYf6Yc7phwA13AA/NzJsnyJixIA/chunk_002_4.10s.wav
neen_007.wav	ne_text/en_voice	ne	en	ans_snr50	/workspace/proc_data_new/ans_snr50.part2of2/train/audio/automated_new_set/UCaLEoN0-Mxgk3B45uYDSvkg/FrpnUOODpe4/chunk_570_9.20s.wav	9.2	False	अनि मुक्तकमा चाहिँ अलिक फरक छ। मुक्तकको वाचन चाहिँ कस्तो हुन्छ भने चार हरफमध्ये पहिलो हरफ र दोस्रो हरफ एकचोटि लगातार वाचन गरिन्छ।	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCafpueX9hFLls24ed6UddEQ/1-5uxWWbk1c/chunk_009_3.96s.wav
neen_008.wav	ne_text/en_voice	ne	en	ans_snr40-50	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UCDeNjdARlhMEO-EbfzD6I9Q/0kT8Hp9oSYI/chunk_124_4.76s.wav	4.76	False	भारतको सिमाना र नेपालको सिमाना भने अधिकांश नदीहरू उता छिर्ने।	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCDE41FV_oCBCHmQ6KonVIpA/-qZujrAnDRg/chunk_011_3.12s.wav
neen_009.wav	ne_text/en_voice	ne	en	indicvoices-r	/workspace/proc_data_new/indicvoices-r/train/audio/Nepali/mdx_extra/v1/train/audios/3940649673997823_chunk_16.wav	7.071	False	अन्त केही प्रब्लम भयो भने चाहिँ मलाई फोन गरिहाल्नुहोस् तपाईँले मेरो नम्बर अघिको नम्बर मैले जहाँ कल गरेको थिएँ नि त्यही नम्बरमा मलाई कल गर्नुहास् है	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UC_hK9fOxyy_TM8FJGXIyG8Q/SeH2GvIqSzA/chunk_056_4.02s.wav
neen_010.wav	ne_text/en_voice	ne	en	ans_snr40-50	/workspace/proc_data_new/ans_snr40-50.part2of2/train/audio/automated_new_set/UC3yDoaqQzOd1bNP74ZrGPTA/QdaRw5yRWkI/chunk_117_9.76s.wav	9.76	False	त्यो पनि बाल भेला मार्फत चाहियो होइन, हामीले चाहिँ त्यो बाल क्लबका सञ्जालका भाइ बहिनीहरूलाई बोलाएर एकैछिन छलफल गरेर त हजुरहरूको कुरा के छ भनेर सोधेर खोजेको होइन त्यो।	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCz8QaiQxApLq8sLNcszYyJw/XNwbuNUkHUw/chunk_149_4.72s.wav
neen_011.wav	ne_text/en_voice	ne	en	ans_snr50	/workspace/proc_data_new/ans_snr50.part2of2/train/audio/automated_new_set/UCczsYSRGukY9LA7Fd_govMw/L9jck9Ndxsc/chunk_102_9.42s.wav	9.42	False	एउटा सार्वजनिक मान्छेको चाहिँ जिम्मेवारी सार्वजनिक जिम्मेवारी हुन्छ, त्यसैले तपाईँले त्यो घर र सार्वजनिक जीवनको त्यो सन्तुलनको सकसका बिचमा।	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UClsrimaOU6Cm8kC-ign9Avw/IhGEh-t-4rc/chunk_057_3.62s.wav
neen_012.wav	ne_text/en_voice	ne	en	ans_snr40-50	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UCo_hCisNRWC3pmRuuEqfP9A/ONlNEzMVabk/chunk_089_9.92s.wav	9.92	False	जस्तै यौन हिंसाको सन्दर्भमा मैले के भने, मन मिलेसम्म लभ आफ्नो स्वार्थ पुरा भएन भने के भन्छ?	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCulJ634DIYaQ61R5fRPaGvQ/MxohQd0F8Ko/chunk_006_4.68s.wav
neen_013.wav	ne_text/en_voice	ne	en	ans_snr50	/workspace/proc_data_new/ans_snr50.part2of2/train/audio/automated_new_set/UCOXTBJUKRtQ7Z5r9cwj-9lw/H2-C_j3epFM/chunk_084_4.72s.wav	4.72	False	अरिहान्त वायर उद्योगले मजदुर कटौती गरेर उत्पादन बन्द गरेका थिए।	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCmZ8CtXFfMJjyfbOkiB0bpA/Y9i-pPKr9Gg/chunk_101_4.26s.wav
neen_014.wav	ne_text/en_voice	ne	en	ans_snr50	/workspace/proc_data_new/ans_snr50.part2of2/train/audio/automated_new_set/UCMraoPvaeO0wdVxuziOgWrQ/ST9eEz24zn4/chunk_457_4.56s.wav	4.56	False	तिमिलाई पैसाले भोट दिन्छु, होइन मेरो यस्तो ठुलो घर छ।	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCpWT_QfKk7BJIpn709YgsYA/N3KXY2OymHw/chunk_025_3.90s.wav
neen_015.wav	ne_text/en_voice	ne	en	mahadhwani	/workspace/proc_data_new/mahadhwani/train/audio/yt-md/QAefNjZXhV8_3fc85920_chunk052_252792-257152ms_SPEAKER_05_4359ms.wav	4.359	False	उहाँहरू अहिले खानको लागि न चामल छ न सब्जी छ	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCDE41FV_oCBCHmQ6KonVIpA/y2uLSulmwHU/chunk_133_3.88s.wav
neen_016.wav	ne_text/en_voice	ne	en	ans_snr40-50	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UCiONN-V2PcdFccQ8uet1v_g/OE6zr-tp71Y/chunk_136_9.82s.wav	9.82	False	अबको हाम्रो दोस्रो परिच्छेद अर्को भिडियोबाट सुरु हुन्छ, र त्यसमा हामी नेपालको संक्षिप्त ऐतिहासिक रूपरेखा हेर्नेछौँ जुन पेज नम्बर सतहत्तरदेखि।	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCmZ8CtXFfMJjyfbOkiB0bpA/GbFYFIc5m4I/chunk_102_3.22s.wav
neen_017.wav	ne_text/en_voice	ne	en	ans_snr40-50	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UCfEbPed90ktzPgJi8q_WynA/EDE4rjnHErU/chunk_165_7.66s.wav	7.66	False	देखिन्छ अब त्यो मैले भने नि, अब त्यो त सम्बन्धित निकाय राज्यले नै स्पष्ट रूपमा यो हुँदैन भनेर रोक्नुपर्छ।	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UC5Gb9pWYSfcpEdTb6vf9Dbg/tj7yz0XCzYI/chunk_156_3.60s.wav
neen_018.wav	ne_text/en_voice	ne	en	ans_snr50	/workspace/proc_data_new/ans_snr50.part2of2/train/audio/automated_new_set/UClDw4ijXzb9YxiU5nWinEfQ/8B-QAbbyvMc/chunk_182_9.74s.wav	9.74	False	रेसियो अफ इच कम्पोनेन्ट बाई वेट रिमेन्स सेम। प्रत्येक कम्पोनेन्टको वेटको जुन रेसियो छ, त्यो सेम नै रहन्छ। जस्तै यो वाटरमा।	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCmY4iMGgEa49b7-NH94p1BQ/ozV9eH-HO-w/chunk_271_3.38s.wav
neen_019.wav	ne_text/en_voice	ne	en	ans_snr40-50	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UCL7pUfWNL7NvR2yxwgfw1-w/awDS8uD0yeA/chunk_055_8.04s.wav	8.04	False	तपाईँले हाम्रो क्लिप एकदमै इन्जोय गर्नुभयो होला। अब पुरै भिडियो हेर्नको लागि चाहिँ युट्युबमा सब्सक्राइब गर्न नबिर्सिनुहोला।	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCmZ8CtXFfMJjyfbOkiB0bpA/C-kfAyrxO7Q/chunk_570_3.26s.wav
neen_020.wav	ne_text/en_voice	ne	en	mahadhwani	/workspace/proc_data_new/mahadhwani/train/audio/yt-md/4tj8sQe3Blw_50390023_chunk115_620472-629132ms_SPEAKER_07_8659ms.wav	8.659	False	यो पिक्चरमा म क्लिक गर्छु अब यो यो इन्टरफेस खुल्छ सर यहाँ चाहिँ फेरि अनलाइन पिक्चर भन्ने छ	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCmZ8CtXFfMJjyfbOkiB0bpA/I0PnyOvOW_I/chunk_174_4.80s.wav
neen_021.wav	ne_text/en_voice	ne	en	ans_snr40-50	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UCRyTiea063y4QA-YOedu6lQ/X_9l7u_D86w/chunk_1241_6.88s.wav	6.88	False	अफकोर्स, यस लाग्छ नि। अति गाह्रो भएपछि थाहा छ, जब अति रुइन्छ नि त?	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCmZ8CtXFfMJjyfbOkiB0bpA/_v4JyDEe0lg/chunk_005_4.46s.wav
neen_022.wav	ne_text/en_voice	ne	en	ans_snr40-50	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UCbs0xk6PavMVDt5UJqxGV6g/Zwxd-WXPz9A/chunk_271_4.48s.wav	4.48	False	सो यो रिक्वेस्ट गर्दै अब बिस्तारै बिस्तारै हाम्रो जाने बेला हुन्छ।	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCs8a-hjf6X4pa-O0orSoC8w/t7pOr13K9_c/chunk_106_4.78s.wav
neen_023.wav	ne_text/en_voice	ne	en	ans_snr40-50	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UCL7pUfWNL7NvR2yxwgfw1-w/5CIG4OfI4V4/chunk_035_8.00s.wav	8.0	False	तपाईँले हाम्रो क्लिप एकदमै इन्जोय गर्नुभयो होला। अब पुरै भिडियो हेर्नको लागि चाहिँ युट्युबमा सब्सक्राइब गर्न नबिर्सिनुहोला।	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCustbySVJGb659WDpdkeATg/sTLuKtw9T7c/chunk_000_3.28s.wav
neen_024.wav	ne_text/en_voice	ne	en	ans_snr40-50	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UCVFNatZh-fkYj8AS1rLz4VQ/gqu0I0c8Xmo/chunk_007_9.18s.wav	9.18	False	सचिवालयलाई सम्पूर्ण अधिकार दिनु, पोलिट ब्युरो गठन गर्न र स्थायी समितिदेखि केन्द्रीय समितिको बैठक छिट्टै बोलाउन उनीहरूको माग छ।	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCKVaa10VyDF1rFhnZw8R2kA/UsyJ0hvPHys/chunk_355_3.14s.wav
neen_025.wav	ne_text/en_voice	ne	en	ans_snr40-50	/workspace/proc_data_new/ans_snr40-50.part2of2/train/audio/automated_new_set/UClDw4ijXzb9YxiU5nWinEfQ/7WXENhGBWx8/chunk_092_4.74s.wav	4.74	False	एलोटमेन्ट अकाउन्ट डेबिट पहिला चाहिँ के गर भन्यो? एलोटमेन्ट गर भन्यो है।	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCafpueX9hFLls24ed6UddEQ/dkzNOO-zS9A/chunk_264_4.76s.wav
neen_026.wav	ne_text/en_voice	ne	en	indicvoices-r-long	/workspace/proc_data_new/indicvoices-r-long/train/audios/Nepali/v2/3940649674017863.wav	5.687	False	अमृत मोजेस पुकार प्रणय विशाल	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCQd8w-t-PaYD40H81v6EyYg/ROm9atJU7FI/chunk_013_3.52s.wav
neen_027.wav	ne_text/en_voice	ne	en	ans_snr40-50	/workspace/proc_data_new/ans_snr40-50.part2of2/train/audio/automated_new_set/UCt9TNTXf6tn_2T0o4X2AhaA/i59SWFzKZ2A/chunk_033_4.54s.wav	4.54	False	यो घरको कुरा र पहिलाको गइसकेको कुरा चाहिँ अब मैले भन्न छोडिदिएको।	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UC3nhAUpe7aBm1rFCBgoWWcA/IDUftJLA7R0/chunk_119_3.74s.wav
neen_028.wav	ne_text/en_voice	ne	en	ans_snr40-50	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UCL7pUfWNL7NvR2yxwgfw1-w/Kp1aOg4pojE/chunk_055_4.12s.wav	4.12	False	तर त्यो कन्सेप्ट अनुसार अगाडि बढ्यो भने, फेरि फेरि पनि एकचोटि।	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCmZ8CtXFfMJjyfbOkiB0bpA/zUrSHkorcso/chunk_090_3.84s.wav
neen_029.wav	ne_text/en_voice	ne	en	ans_snr40-50	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UCwSsBtDzsv_828jBapC9x1w/qUXb7xwbEQ4/chunk_259_7.42s.wav	7.42	False	र नेपालमा सबैभन्दा धेरैपल्ट प्रधानमन्त्री बन्ने को हुन्? नेपालमा सबैभन्दा धेरैपल्ट प्रधानमन्त्री बन्ने को हुन्? कसैलाई थाहा छ।	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCmZ8CtXFfMJjyfbOkiB0bpA/PLgWdPfLDzo/chunk_270_3.08s.wav
neen_030.wav	ne_text/en_voice	ne	en	indicvoices-r	/workspace/proc_data_new/indicvoices-r/train/audio/Nepali/mdx_extra/v2/train/audios/3940649674021891_chunk_1.wav	4.767	False	चन्द्रबहादुर राउत रोहित छेत्री दिनेश खड्का मदन छेत्री	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCz8QaiQxApLq8sLNcszYyJw/_jta3s2XNn4/chunk_008_4.90s.wav
neen_031.wav	ne_text/en_voice	ne	en	ans_snr40-50	/workspace/proc_data_new/ans_snr40-50.part2of2/train/audio/automated_new_set/UCFlPB2adH_uHaJfUCODTdrQ/vGsw-0xl6iw/chunk_157_5.84s.wav	5.84	False	पछि यो किताबको आइडिया आएपछि, मेरो श्रीमान चाहिँ नि त्यो बेला गणपति हुनुहुन्थ्यो।	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCz8QaiQxApLq8sLNcszYyJw/CEMqD5KkmS0/chunk_014_4.08s.wav
neen_032.wav	ne_text/en_voice	ne	en	ans_snr40-50	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UC8BcTZhoDyg6074YGUoklpQ/yZ7_18dAEdQ/chunk_027_9.60s.wav	9.6	False	मा हामी कवितालाई हामीले लयमा वाचन गरिसकेका छौँ, र यसको मूलभाव अथवा यो कविताले भन्न खोजेका केही कुराहरू चाहिँ म तपाईँहरूलाई सुनाउँदैछु।	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCmZ8CtXFfMJjyfbOkiB0bpA/h4oISyJv6Mg/chunk_074_4.50s.wav
neen_033.wav	ne_text/en_voice	ne	en	indicvoices-r	/workspace/proc_data_new/indicvoices-r/train/audio/Nepali/mdx_extra/v2/train/audios/3940649674031181_chunk_3.wav	6.592	False	त्यही भ क्यान्भस त्यो बोर्ड बिग्रिन्छ भनेर चाहिँ म फर्स्टमा चाहिँ पेन्सिलले आउटरहरू कोर्छु अन्त	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UC_gUM8rL-Lrg6O3adPW9K1g/cch1l0_PnvU/chunk_007_4.50s.wav
neen_034.wav	ne_text/en_voice	ne	en	ans_snr40-50	/workspace/proc_data_new/ans_snr40-50.part2of2/train/audio/automated_new_set/UCecn1j82-uxXDMCSOMYaqKw/O7yfgpoXWoM/chunk_302_4.96s.wav	4.96	False	भन्ने सन्दर्भसँग सम्बन्धित रहेर मैले केही रिसर्च डिजाइनहरूको सामान्य परिचय मात्रै।	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCS0s6BFzIcvC2gTH52_vBEA/At6yK9NUnv0/chunk_019_3.98s.wav
neen_035.wav	ne_text/en_voice	ne	en	ans_snr40-50	/workspace/proc_data_new/ans_snr40-50.part2of2/train/audio/automated_new_set/UCVFNatZh-fkYj8AS1rLz4VQ/7VBize6XOfc/chunk_008_8.30s.wav	8.3	False	यी त्रिरत्नहरू भनेका बौद्ध धर्म दर्शनप्रति सामान्य आस्था राख्नेहरूदेखि लिएर।	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UC_gUM8rL-Lrg6O3adPW9K1g/dbtyznCtNWw/chunk_006_3.40s.wav
neen_036.wav	ne_text/en_voice	ne	en	ans_snr40-50	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UCbs0xk6PavMVDt5UJqxGV6g/4Phh-g_E9xE/chunk_199_4.18s.wav	4.18	False	पब्लिकमा चाहिँ सेयर दिने भनेर चाहिँ प्रबन्धपत्र नियमावलीमा व्यवस्था छ।	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCPE9uEcDKRaGq7G9yJVg91w/Nj0il6afMI4/chunk_052_3.72s.wav
neen_037.wav	ne_text/en_voice	ne	en	ans_snr40-50	/workspace/proc_data_new/ans_snr40-50.part2of2/train/audio/automated_new_set/UC3yDoaqQzOd1bNP74ZrGPTA/pWT4rgSpIRM/chunk_174_8.22s.wav	8.22	False	अन्तरिम संविधान बनाएका राजनीतिक दलको सिद्धान्त फेरिएकै हो, मैले बुझ्न सकिरहेको छैन।	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCYa1WtI-vb_bx-anHdmpNfA/D_wL6iK1394/chunk_125_3.12s.wav
neen_038.wav	ne_text/en_voice	ne	en	indicvoices-r-long	/workspace/proc_data_new/indicvoices-r-long/train/audios/Nepali/v3/3940649673995722.wav	6.765	False	कोरोना भाइरस बिमाका लागि रिमाइन्डरहरू बन्द गर्नुहोस्	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCGDQNvybfDDeGTf4GtigXaw/rf3kve2HaHs/chunk_006_4.08s.wav
neen_039.wav	ne_text/en_voice	ne	en	ans_snr40-50	/workspace/proc_data_new/ans_snr40-50.part2of2/train/audio/automated_new_set/UCDeNjdARlhMEO-EbfzD6I9Q/iN1nbkbBBXA/chunk_054_5.58s.wav	5.58	False	त्यसपछि उसमा उत्पन्न भएको त्यो डरको भावना स्वतः हटेर जान्छ।	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCwUQLjoRhhhZWtZc1GAw5Xw/naQZEeSNcr8/chunk_088_3.24s.wav
neen_040.wav	ne_text/en_voice	ne	en	indicvoices-r-long	/workspace/proc_data_new/indicvoices-r-long/train/audios/Nepali/v3/3940649674010554.wav	4.53	False	मेरो अर्को बैठक अघि मलाई एक दिनको सूचना दिनुहोस्	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCmZ8CtXFfMJjyfbOkiB0bpA/jholhvOkCTg/chunk_303_4.56s.wav
neen_041.wav	ne_text/en_voice	ne	en	ans_snr50	/workspace/proc_data_new/ans_snr50.part1of2/train/audio/automated_new_set/UCrVEsiC_0fNj4AddACnUiDQ/98SYik_v2Js/chunk_148_3.24s.wav	3.24	False	साउने सङ्क्रान्ति मानियो, बाँच्ने ढङ्ग जानियो।	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCmZ8CtXFfMJjyfbOkiB0bpA/0t1uTL0BJlg/chunk_323_5.00s.wav
neen_042.wav	ne_text/en_voice	ne	en	rasa	/workspace/proc_data_new/ai4bharat___rasa/train/audio/Nepali/NEP_M_CONV_00787.wav	3.529	False	म ती सङ्गीतसँगै हुर्केको हुँ, तपाईँलाई थाहा छ।	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCmvlgzBNOlLj7TM_RWS-KCg/fRCFE33r0Fo/chunk_289_3.66s.wav
neen_043.wav	ne_text/en_voice	ne	en	ans_snr40-50	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UCY0zpSUoxHZNHGq9-926G4w/NlcW2UxCj-s/chunk_055_8.12s.wav	8.12	False	अर्को विचारको आदान प्रदान जस्तै, प्रविधि आइटीको कुरा भयो, सफ्टवेयरको कुरा त्यस कारण त्यो जुन परिवेशै परिवर्तन भइसक्यो।	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCF8SIATE3P0l0idewQ_-V1w/0rZ7SuW_jQY/chunk_411_4.84s.wav
neen_044.wav	ne_text/en_voice	ne	en	ans_snr40-50	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UCcaJQcGpXFHkqWIu6-g0XbA/_F3AqTTB6PQ/chunk_133_6.28s.wav	6.28	False	सो त्यति बेलादेखि नै आफै बसेर स्टडी गर्ने, रिसर्च गर्ने, सेल्फ हेल्प बुक्सहरू पढ्ने चाहिँ गरि नै रहेको थिएँ।	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCj51njohewAuB64PzGvKy2w/0HJW-BOwFLs/chunk_005_3.56s.wav
neen_045.wav	ne_text/en_voice	ne	en	rasa	/workspace/proc_data_new/ai4bharat___rasa/train/audio/Nepali/NEP_M_CONV_02247.wav	6.467	False	के यो योजना नगदरहित हो, र के कुनै लाभार्थीले कुनै बायोमेट्रिक कार्ड प्राप्त गर्नेछन्?	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UClQ38iH-n8V4sQ058kKhF6Q/uib8WlzjttM/chunk_004_3.48s.wav
neen_046.wav	ne_text/en_voice	ne	en	indicvoices-r	/workspace/proc_data_new/indicvoices-r/train/audio/Nepali/mdx_extra/v3/train/audios/3940649673966079_chunk_4.wav	6.57	False	त्यहाँदेखि अब त्यतिबेला अब त्यहाँको स्टाफहरूले पनि अब त्यस्तो ध्यान दिएको जस्तो पनि लाग्दैन	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCafpueX9hFLls24ed6UddEQ/jT09UTUi9IE/chunk_111_3.88s.wav
neen_047.wav	ne_text/en_voice	ne	en	ans_snr40-50	/workspace/proc_data_new/ans_snr40-50.part2of2/train/audio/automated_new_set/UCPw6YAQcbbRwNNmTHu8w80A/NYpxA7hApdw/chunk_035_4.10s.wav	4.1	False	यसको उत्तर चाहिँ अप्सन क पूर्व बाल्य अवस्था।	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UC_gUM8rL-Lrg6O3adPW9K1g/XG_VgEoE2W4/chunk_004_3.88s.wav
neen_048.wav	ne_text/en_voice	ne	en	indicvoices-r	/workspace/proc_data_new/indicvoices-r/train/audio/Nepali/mdx_extra/v3/train/audios/3940649674017096_chunk_1.wav	4.565	False	जियो मनीमा धेरैपटक गलत युपिआई आइडी किन देखाइरहेछ	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCWcn693OKoTKbMvA0AY-jbg/kptWnI9igUY/chunk_003_3.04s.wav
neen_049.wav	ne_text/en_voice	ne	en	ans_snr40-50	/workspace/proc_data_new/ans_snr40-50.part2of2/train/audio/automated_new_set/UCi2TsrV6-uc1AuQfY2IqDCw/2ISc-FA055g/chunk_016_7.90s.wav	7.9	False	थोरै बजेट रहेछ भने चाहिँ हिट पक्का नै हुन्छ, तर हाई बजेट छ भने हिटै हुन पनि गाह्रो हुने हो कि भन्ने सङ्केत पनि देखिएको छ।	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UC_gUM8rL-Lrg6O3adPW9K1g/AR-JrGpl-2o/chunk_031_4.52s.wav
enne_000.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCJ__lhRyYdf3C1kFMxY6KlA/wfqXYy3yf-Q/chunk_031_6.84s.wav	6.84	False	If you are liking our videos, then like them, comment them, and subscribe.	/workspace/proc_data_new/ans_snr40-50.part2of2/train/audio/automated_new_set/UC41lrNBYb9fNWnQHFyuv9wQ/y4TT8WtCWN8/chunk_018_3.86s.wav
enne_001.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UC_gUM8rL-Lrg6O3adPW9K1g/nEJnFERNbg4/chunk_000_6.76s.wav	6.76	False	The third Amrit Snan of the Mahakumbh in Prayagraj will take place on Basant Panchami, a day that marks the birth of	/workspace/proc_data_new/ans_snr50.part2of2/train/audio/automated_new_set/UClgqAXWBfF1p4sGKtcvs39Q/I0yIsxlE_-M/chunk_080_3.22s.wav
enne_002.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCWx7JXxm2xkTabER32I0GZg/STV4s8_QqVw/chunk_609_3.54s.wav	3.54	False	I do feel a 5 million floor and a 10 million cap is rich.	/workspace/proc_data_new/ans_snr40-50.part2of2/train/audio/automated_new_set/UCP5_fop8Y5ce3ywwqCA028g/CTl1whgzQP8/chunk_158_3.22s.wav
